$GPGGA,120115.00,5003.96728009,N,01955.22818171,E,1,20,0.6,228.186,M,41.998,M,,*67

$GPGGA,120116.00,5003.96728085,N,01955.22818417,E,1,20,0.6,228.196,M,41.998,M,,*64

$GPGGA,120117.00,5003.96728315,N,01955.22818763,E,1,20,0.6,228.199,M,41.998,M,,*60

$GPGGA,120118.00,5003.96728420,N,01955.22819018,E,1,20,0.6,228.206,M,41.998,M,,*61

$GPGGA,120119.00,5003.96728537,N,01955.22818088,E,1,20,0.6,228.180,M,41.998,M,,*62

$GPGGA,120120.00,5003.96728585,N,01955.22819194,E,1,20,0.6,228.216,M,41.998,M,,*60

$GPGGA,120121.00,5003.96728860,N,01955.22819278,E,1,20,0.6,228.217,M,41.998,M,,*67

$GPGGA,120122.00,5003.96729053,N,01955.22819532,E,1,20,0.6,228.218,M,41.998,M,,*6B

$GPGGA,120123.00,5003.96729228,N,01955.22819591,E,1,20,0.6,228.225,M,41.998,M,,*63

$GPGGA,120124.00,5003.96729313,N,01955.22819581,E,1,20,0.6,228.232,M,41.998,M,,*6A

$GPGGA,120125.00,5003.96729226,N,01955.22820129,E,1,20,0.6,228.224,M,41.998,M,,*67

$GPGGA,120126.00,5003.96728954,N,01955.22820637,E,1,20,0.6,228.211,M,41.998,M,,*65

$GPGGA,120127.00,5003.96728913,N,01955.22821101,E,1,20,0.6,228.207,M,41.998,M,,*63

$GPGGA,120128.00,5003.96728885,N,01955.22821580,E,1,20,0.6,228.207,M,41.998,M,,*6F

$GPGGA,120129.00,5003.96728719,N,01955.22821995,E,1,20,0.6,228.203,M,41.998,M,,*68

$GPGGA,120130.00,5003.96729032,N,01955.22822348,E,1,20,0.6,228.203,M,41.998,M,,*66

$GPGGA,120131.00,5003.96729078,N,01955.22822720,E,1,20,0.6,228.202,M,41.998,M,,*62

$GPGGA,120132.00,5003.96729328,N,01955.22822769,E,1,20,0.6,228.210,M,41.998,M,,*69

$GPGGA,120133.00,5003.96729402,N,01955.22823137,E,1,20,0.6,228.213,M,41.998,M,,*68

$GPGGA,120134.00,5003.96729292,N,01955.22823506,E,1,20,0.6,228.210,M,41.998,M,,*65

$GPGGA,120135.00,5003.96729391,N,01955.22823906,E,1,20,0.6,228.209,M,41.998,M,,*62

$GPGGA,120136.00,5003.96729392,N,01955.22824104,E,1,20,0.6,228.206,M,41.998,M,,*60

$GPGGA,120137.00,5003.96729396,N,01955.22824109,E,1,20,0.6,228.207,M,41.998,M,,*69

$GPGGA,120138.00,5003.96729483,N,01955.22824189,E,1,20,0.6,228.207,M,41.998,M,,*6D

$GPGGA,120139.00,5003.96729464,N,01955.22824326,E,1,20,0.6,228.206,M,41.998,M,,*63

$GPGGA,120140.00,5003.96729595,N,01955.22824247,E,1,20,0.6,228.210,M,41.998,M,,*63

$GPGGA,120141.00,5003.96729461,N,01955.22822730,E,1,20,0.6,228.159,M,41.998,M,,*65

$GPGGA,120142.00,5003.96729236,N,01955.22822920,E,1,20,0.6,228.165,M,41.998,M,,*62

$GPGGA,120143.00,5003.96729448,N,01955.22824240,E,1,20,0.6,228.209,M,41.998,M,,*6E

$GPGGA,120144.00,5003.96729408,N,01955.22824695,E,1,20,0.6,228.214,M,41.998,M,,*6D

$GPZDA,120144.016,06,03,2014,00,00*51

$GPGGA,120145.00,5003.96729273,N,01955.22825161,E,1,20,0.6,228.208,M,41.998,M,,*66

$GPGGA,120146.00,5003.96729270,N,01955.22825410,E,1,20,0.6,228.214,M,41.998,M,,*68

$GPGGA,120147.00,5003.96729152,N,01955.22825638,E,1,20,0.6,228.207,M,41.998,M,,*60

$GPGGA,120148.00,5003.96729464,N,01955.22825893,E,1,20,0.6,228.209,M,41.998,M,,*6E

$GPGGA,120149.00,5003.96729758,N,01955.22826170,E,1,20,0.6,228.210,M,41.998,M,,*6C

$GPGGA,120150.00,5003.96729539,N,01955.22826397,E,1,20,0.6,228.208,M,41.998,M,,*63

$GPGGA,120151.00,5003.96729478,N,01955.22827019,E,1,20,0.6,228.199,M,41.998,M,,*69

$GPGGA,120152.00,5003.96729463,N,01955.22826982,E,1,20,0.6,228.202,M,41.998,M,,*6B

$GPGGA,120153.00,5003.96729514,N,01955.22826707,E,1,20,0.6,228.207,M,41.998,M,,*6D

$GPGGA,120154.00,5003.96729797,N,01955.22826932,E,1,20,0.6,228.215,M,41.998,M,,*68

